Domain,Area,Element,Item,Year,Source,Unit,Value
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","Enteric Fermentation","2020","FAO TIER 1","kt","331.9305"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","Manure Management","2006","FAO TIER 1","kt","122.1315"
"Emissions totals","Netherlands (Kingdom of the)","Direct emissions (N2O)","Manure Management","2006","FAO TIER 1","kt","2.3088"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Manure Management","2006","FAO TIER 1","kt","3.8058"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","Manure Management","2007","FAO TIER 1","kt","125.6039"
"Emissions totals","Netherlands (Kingdom of the)","Direct emissions (N2O)","Manure Management","2007","FAO TIER 1","kt","2.3547"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Manure Management","2007","FAO TIER 1","kt","3.8871"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","Manure Management","2008","FAO TIER 1","kt","130.816"
"Emissions totals","Netherlands (Kingdom of the)","Direct emissions (N2O)","Manure Management","2008","FAO TIER 1","kt","2.4546"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Manure Management","2008","FAO TIER 1","kt","4.0476"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","Manure Management","2009","FAO TIER 1","kt","132.0744"
"Emissions totals","Netherlands (Kingdom of the)","Direct emissions (N2O)","Manure Management","2009","FAO TIER 1","kt","2.4689"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Manure Management","2009","FAO TIER 1","kt","4.0827"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","Manure Management","2010","FAO TIER 1","kt","134.7981"
"Emissions totals","Netherlands (Kingdom of the)","Direct emissions (N2O)","Manure Management","2010","FAO TIER 1","kt","2.5113"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Manure Management","2010","FAO TIER 1","kt","4.1253"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","Manure Management","2011","FAO TIER 1","kt","134.4812"
"Emissions totals","Netherlands (Kingdom of the)","Direct emissions (N2O)","Manure Management","2011","FAO TIER 1","kt","2.4688"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Manure Management","2011","FAO TIER 1","kt","4.0748"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","Manure Management","2012","FAO TIER 1","kt","132.8565"
"Emissions totals","Netherlands (Kingdom of the)","Direct emissions (N2O)","Manure Management","2012","FAO TIER 1","kt","2.4466"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Manure Management","2012","FAO TIER 1","kt","4.0415"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","Manure Management","2013","FAO TIER 1","kt","134.6524"
"Emissions totals","Netherlands (Kingdom of the)","Direct emissions (N2O)","Manure Management","2013","FAO TIER 1","kt","2.5069"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Manure Management","2013","FAO TIER 1","kt","4.1335"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","Manure Management","2014","FAO TIER 1","kt","136.4209"
"Emissions totals","Netherlands (Kingdom of the)","Direct emissions (N2O)","Manure Management","2014","FAO TIER 1","kt","2.5763"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Manure Management","2014","FAO TIER 1","kt","4.2317"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","Manure Management","2015","FAO TIER 1","kt","141.4466"
"Emissions totals","Netherlands (Kingdom of the)","Direct emissions (N2O)","Manure Management","2015","FAO TIER 1","kt","2.6796"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Manure Management","2015","FAO TIER 1","kt","4.4043"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","Manure Management","2016","FAO TIER 1","kt","141.3738"
"Emissions totals","Netherlands (Kingdom of the)","Direct emissions (N2O)","Manure Management","2016","FAO TIER 1","kt","2.6874"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Manure Management","2016","FAO TIER 1","kt","4.425"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","Manure Management","2017","FAO TIER 1","kt","137.3987"
"Emissions totals","Netherlands (Kingdom of the)","Direct emissions (N2O)","Manure Management","2017","FAO TIER 1","kt","2.5653"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Manure Management","2017","FAO TIER 1","kt","4.2255"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","Manure Management","2018","FAO TIER 1","kt","130.6298"
"Emissions totals","Netherlands (Kingdom of the)","Direct emissions (N2O)","Manure Management","2018","FAO TIER 1","kt","2.4151"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Manure Management","2018","FAO TIER 1","kt","3.9705"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","Manure Management","2019","FAO TIER 1","kt","130.9167"
"Emissions totals","Netherlands (Kingdom of the)","Direct emissions (N2O)","Manure Management","2019","FAO TIER 1","kt","2.4213"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Manure Management","2019","FAO TIER 1","kt","3.9926"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","Manure Management","2020","FAO TIER 1","kt","127.841"
"Emissions totals","Netherlands (Kingdom of the)","Direct emissions (N2O)","Manure Management","2020","FAO TIER 1","kt","2.3876"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Manure Management","2020","FAO TIER 1","kt","3.9297"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","Drained organic soils (CO2)","2006","FAO TIER 1","kt","7203.3001"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","Drained organic soils (CO2)","2007","FAO TIER 1","kt","7203.618"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","Drained organic soils (CO2)","2008","FAO TIER 1","kt","7206.0942"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","Drained organic soils (CO2)","2009","FAO TIER 1","kt","7206.0942"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","Drained organic soils (CO2)","2010","FAO TIER 1","kt","7206.122"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","Drained organic soils (CO2)","2011","FAO TIER 1","kt","7205.4113"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","Drained organic soils (CO2)","2012","FAO TIER 1","kt","7203.9035"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","Drained organic soils (CO2)","2013","FAO TIER 1","kt","7203.9035"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","Drained organic soils (CO2)","2014","FAO TIER 1","kt","7199.2771"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","Drained organic soils (CO2)","2015","FAO TIER 1","kt","7197.7688"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","Drained organic soils (CO2)","2016","FAO TIER 1","kt","7176.8426"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","Drained organic soils (CO2)","2017","FAO TIER 1","kt","7174.377"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","Drained organic soils (CO2)","2018","FAO TIER 1","kt","7169.9825"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","Drained organic soils (CO2)","2019","FAO TIER 1","kt","7145.8958"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","Drained organic soils (CO2)","2020","FAO TIER 1","kt","7147.8101"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Drained organic soils (N2O)","2006","FAO TIER 1","kt","5.118"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Drained organic soils (N2O)","2007","FAO TIER 1","kt","5.1182"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Drained organic soils (N2O)","2008","FAO TIER 1","kt","5.12"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Drained organic soils (N2O)","2009","FAO TIER 1","kt","5.12"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Drained organic soils (N2O)","2010","FAO TIER 1","kt","5.12"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Drained organic soils (N2O)","2011","FAO TIER 1","kt","5.1195"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Drained organic soils (N2O)","2012","FAO TIER 1","kt","5.1184"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Drained organic soils (N2O)","2013","FAO TIER 1","kt","5.1184"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Drained organic soils (N2O)","2014","FAO TIER 1","kt","5.1151"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Drained organic soils (N2O)","2015","FAO TIER 1","kt","5.1141"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Drained organic soils (N2O)","2016","FAO TIER 1","kt","5.0997"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Drained organic soils (N2O)","2017","FAO TIER 1","kt","5.098"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Drained organic soils (N2O)","2018","FAO TIER 1","kt","5.0949"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Drained organic soils (N2O)","2019","FAO TIER 1","kt","5.0777"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","Drained organic soils (N2O)","2020","FAO TIER 1","kt","5.079"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","On-farm energy use","2006","FAO TIER 1","kt","0.7867"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","On-farm energy use","2006","FAO TIER 1","kt","0.7387"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","On-farm energy use","2006","FAO TIER 1","kt","11464.6791"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","On-farm energy use","2007","FAO TIER 1","kt","0.7848"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","On-farm energy use","2007","FAO TIER 1","kt","0.705"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","On-farm energy use","2007","FAO TIER 1","kt","11591.1409"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","On-farm energy use","2008","FAO TIER 1","kt","0.8207"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","On-farm energy use","2008","FAO TIER 1","kt","0.6689"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","On-farm energy use","2008","FAO TIER 1","kt","11548.947"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","On-farm energy use","2009","FAO TIER 1","kt","0.8229"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","On-farm energy use","2009","FAO TIER 1","kt","0.6493"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","On-farm energy use","2009","FAO TIER 1","kt","11454.8846"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","On-farm energy use","2010","FAO TIER 1","kt","0.926"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","On-farm energy use","2010","FAO TIER 1","kt","0.6767"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","On-farm energy use","2010","FAO TIER 1","kt","12588.6723"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","On-farm energy use","2011","FAO TIER 1","kt","0.8106"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","On-farm energy use","2011","FAO TIER 1","kt","0.671"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","On-farm energy use","2011","FAO TIER 1","kt","11249.8785"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","On-farm energy use","2012","FAO TIER 1","kt","0.817"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","On-farm energy use","2012","FAO TIER 1","kt","0.6275"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","On-farm energy use","2012","FAO TIER 1","kt","11635.5984"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","On-farm energy use","2013","FAO TIER 1","kt","0.791"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","On-farm energy use","2013","FAO TIER 1","kt","0.6679"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","On-farm energy use","2013","FAO TIER 1","kt","11830.3357"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","On-farm energy use","2014","FAO TIER 1","kt","0.7234"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","On-farm energy use","2014","FAO TIER 1","kt","0.6473"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","On-farm energy use","2014","FAO TIER 1","kt","11337.1808"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","On-farm energy use","2015","FAO TIER 1","kt","0.7586"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","On-farm energy use","2015","FAO TIER 1","kt","0.7484"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","On-farm energy use","2015","FAO TIER 1","kt","12274.8132"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","On-farm energy use","2016","FAO TIER 1","kt","0.7601"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","On-farm energy use","2016","FAO TIER 1","kt","0.708"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","On-farm energy use","2016","FAO TIER 1","kt","12001.2118"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","On-farm energy use","2017","FAO TIER 1","kt","0.7504"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","On-farm energy use","2017","FAO TIER 1","kt","0.6609"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","On-farm energy use","2017","FAO TIER 1","kt","11732.0094"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","On-farm energy use","2018","FAO TIER 1","kt","0.7549"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","On-farm energy use","2018","FAO TIER 1","kt","0.7205"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","On-farm energy use","2018","FAO TIER 1","kt","12404.7665"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","On-farm energy use","2019","FAO TIER 1","kt","0.73"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","On-farm energy use","2019","FAO TIER 1","kt","0.7071"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","On-farm energy use","2019","FAO TIER 1","kt","11770.3368"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CH4)","On-farm energy use","2020","FAO TIER 1","kt","0.7062"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (N2O)","On-farm energy use","2020","FAO TIER 1","kt","0.7268"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2)","On-farm energy use","2020","FAO TIER 1","kt","11335.4266"
"Emissions totals","Poland","Emissions (CH4)","Burning - Crop residues","2006","FAO TIER 1","kt","3.1678"
"Emissions totals","Poland","Emissions (N2O)","Burning - Crop residues","2006","FAO TIER 1","kt","0.0821"
"Emissions totals","Poland","Emissions (CH4)","Burning - Crop residues","2007","FAO TIER 1","kt","2.9883"
"Emissions totals","Poland","Emissions (N2O)","Burning - Crop residues","2007","FAO TIER 1","kt","0.0775"
"Emissions totals","Poland","Emissions (CH4)","Burning - Crop residues","2008","FAO TIER 1","kt","3.3166"
"Emissions totals","Poland","Emissions (N2O)","Burning - Crop residues","2008","FAO TIER 1","kt","0.086"
"Emissions totals","Poland","Emissions (CH4)","Burning - Crop residues","2009","FAO TIER 1","kt","3.274"
"Emissions totals","Poland","Emissions (N2O)","Burning - Crop residues","2009","FAO TIER 1","kt","0.0849"
"Emissions totals","Poland","Emissions (CH4)","Burning - Crop residues","2010","FAO TIER 1","kt","3.1943"
"Emissions totals","Poland","Emissions (N2O)","Burning - Crop residues","2010","FAO TIER 1","kt","0.0828"
"Emissions totals","Poland","Emissions (CH4)","Burning - Crop residues","2011","FAO TIER 1","kt","3.3393"
"Emissions totals","Poland","Emissions (N2O)","Burning - Crop residues","2011","FAO TIER 1","kt","0.0866"
"Emissions totals","Poland","Emissions (CH4)","Burning - Crop residues","2012","FAO TIER 1","kt","3.7116"
"Emissions totals","Poland","Emissions (N2O)","Burning - Crop residues","2012","FAO TIER 1","kt","0.0962"
"Emissions totals","Poland","Emissions (CH4)","Burning - Crop residues","2013","FAO TIER 1","kt","3.9675"
"Emissions totals","Poland","Emissions (N2O)","Burning - Crop residues","2013","FAO TIER 1","kt","0.1029"
"Emissions totals","Poland","Emissions (CH4)","Burning - Crop residues","2014","FAO TIER 1","kt","4.3572"
"Emissions totals","Poland","Emissions (N2O)","Burning - Crop residues","2014","FAO TIER 1","kt","0.113"
"Emissions totals","Poland","Emissions (CH4)","Burning - Crop residues","2015","FAO TIER 1","kt","4.3969"
"Emissions totals","Poland","Emissions (N2O)","Burning - Crop residues","2015","FAO TIER 1","kt","0.114"
"Emissions totals","Poland","Emissions (CH4)","Burning - Crop residues","2016","FAO TIER 1","kt","4.1557"
"Emissions totals","Poland","Emissions (N2O)","Burning - Crop residues","2016","FAO TIER 1","kt","0.1077"
"Emissions totals","Poland","Emissions (CH4)","Burning - Crop residues","2017","FAO TIER 1","kt","4.1009"
"Emissions totals","Poland","Emissions (N2O)","Burning - Crop residues","2017","FAO TIER 1","kt","0.1063"
"Emissions totals","Poland","Emissions (CH4)","Burning - Crop residues","2018","FAO TIER 1","kt","4.3532"
"Emissions totals","Poland","Emissions (N2O)","Burning - Crop residues","2018","FAO TIER 1","kt","0.1129"
"Emissions totals","Poland","Emissions (CH4)","Burning - Crop residues","2019","FAO TIER 1","kt","4.5076"
"Emissions totals","Poland","Emissions (N2O)","Burning - Crop residues","2019","FAO TIER 1","kt","0.1169"
"Emissions totals","Poland","Emissions (CH4)","Burning - Crop residues","2020","FAO TIER 1","kt","5.1366"
"Emissions totals","Poland","Emissions (N2O)","Burning - Crop residues","2020","FAO TIER 1","kt","0.1332"
"Emissions totals","Poland","Emissions (CH4)","Enteric Fermentation","2006","FAO TIER 1","kt","475.8454"
"Emissions totals","Poland","Emissions (CH4)","Enteric Fermentation","2007","FAO TIER 1","kt","478.6787"
"Emissions totals","Poland","Emissions (CH4)","Enteric Fermentation","2008","FAO TIER 1","kt","478.2064"
"Emissions totals","Poland","Emissions (CH4)","Enteric Fermentation","2009","FAO TIER 1","kt","467.1169"
"Emissions totals","Poland","Emissions (CH4)","Enteric Fermentation","2010","FAO TIER 1","kt","467.2191"
"Emissions totals","Poland","Emissions (CH4)","Enteric Fermentation","2011","FAO TIER 1","kt","462.9984"
"Emissions totals","Poland","Emissions (CH4)","Enteric Fermentation","2012","FAO TIER 1","kt","459.0991"
"Emissions totals","Poland","Emissions (CH4)","Enteric Fermentation","2013","FAO TIER 1","kt","459.5132"
"Emissions totals","Poland","Emissions (CH4)","Enteric Fermentation","2014","FAO TIER 1","kt","461.6087"
"Emissions totals","Poland","Emissions (CH4)","Enteric Fermentation","2015","FAO TIER 1","kt","462.5845"
"Emissions totals","Poland","Emissions (CH4)","Enteric Fermentation","2016","FAO TIER 1","kt","454.2143"
"Emissions totals","Poland","Emissions (CH4)","Enteric Fermentation","2017","FAO TIER 1","kt","467.3057"
"Emissions totals","Poland","Emissions (CH4)","Enteric Fermentation","2018","FAO TIER 1","kt","471.7249"
"Emissions totals","Poland","Emissions (CH4)","Enteric Fermentation","2019","FAO TIER 1","kt","474.5757"
"Emissions totals","Poland","Emissions (CH4)","Enteric Fermentation","2020","FAO TIER 1","kt","474.7037"
"Emissions totals","Poland","Emissions (CH4)","Manure Management","2006","FAO TIER 1","kt","125.6357"
"Emissions totals","Poland","Direct emissions (N2O)","Manure Management","2006","FAO TIER 1","kt","3.8321"
"Emissions totals","Poland","Emissions (N2O)","Manure Management","2006","FAO TIER 1","kt","6.203"
"Emissions totals","Poland","Emissions (CH4)","Manure Management","2007","FAO TIER 1","kt","124.4573"
"Emissions totals","Poland","Direct emissions (N2O)","Manure Management","2007","FAO TIER 1","kt","3.839"
"Emissions totals","Poland","Emissions (N2O)","Manure Management","2007","FAO TIER 1","kt","6.1718"
"Emissions totals","Poland","Emissions (CH4)","Manure Management","2008","FAO TIER 1","kt","116.6503"
"Emissions totals","Poland","Direct emissions (N2O)","Manure Management","2008","FAO TIER 1","kt","3.6547"
"Emissions totals","Poland","Emissions (N2O)","Manure Management","2008","FAO TIER 1","kt","5.8316"
"Emissions totals","Poland","Emissions (CH4)","Manure Management","2009","FAO TIER 1","kt","111.8172"
"Emissions totals","Poland","Direct emissions (N2O)","Manure Management","2009","FAO TIER 1","kt","3.575"
"Emissions totals","Poland","Emissions (N2O)","Manure Management","2009","FAO TIER 1","kt","5.6572"
"Emissions totals","Poland","Emissions (CH4)","Manure Management","2010","FAO TIER 1","kt","116.641"
"Emissions totals","Poland","Direct emissions (N2O)","Manure Management","2010","FAO TIER 1","kt","3.7949"
"Emissions totals","Poland","Emissions (N2O)","Manure Management","2010","FAO TIER 1","kt","5.9346"
"Emissions totals","Poland","Emissions (CH4)","Manure Management","2011","FAO TIER 1","kt","108.7481"
"Emissions totals","Poland","Direct emissions (N2O)","Manure Management","2011","FAO TIER 1","kt","3.5887"
"Emissions totals","Poland","Emissions (N2O)","Manure Management","2011","FAO TIER 1","kt","5.6169"
"Emissions totals","Poland","Emissions (CH4)","Manure Management","2012","FAO TIER 1","kt","104.0117"
"Emissions totals","Poland","Direct emissions (N2O)","Manure Management","2012","FAO TIER 1","kt","3.4095"
"Emissions totals","Poland","Emissions (N2O)","Manure Management","2012","FAO TIER 1","kt","5.3178"
"Emissions totals","Poland","Emissions (CH4)","Manure Management","2013","FAO TIER 1","kt","101.9162"
"Emissions totals","Poland","Direct emissions (N2O)","Manure Management","2013","FAO TIER 1","kt","3.3929"
"Emissions totals","Poland","Emissions (N2O)","Manure Management","2013","FAO TIER 1","kt","5.2784"
"Emissions totals","Poland","Emissions (CH4)","Manure Management","2014","FAO TIER 1","kt","101.3997"
"Emissions totals","Poland","Direct emissions (N2O)","Manure Management","2014","FAO TIER 1","kt","3.4853"
"Emissions totals","Poland","Emissions (N2O)","Manure Management","2014","FAO TIER 1","kt","5.4086"
"Emissions totals","Poland","Emissions (CH4)","Manure Management","2015","FAO TIER 1","kt","102.9326"
"Emissions totals","Poland","Direct emissions (N2O)","Manure Management","2015","FAO TIER 1","kt","3.5523"
"Emissions totals","Poland","Emissions (N2O)","Manure Management","2015","FAO TIER 1","kt","5.4729"
"Emissions totals","Poland","Emissions (CH4)","Manure Management","2016","FAO TIER 1","kt","100.77"
"Emissions totals","Poland","Direct emissions (N2O)","Manure Management","2016","FAO TIER 1","kt","3.5654"
"Emissions totals","Poland","Emissions (N2O)","Manure Management","2016","FAO TIER 1","kt","5.4187"
"Emissions totals","Poland","Emissions (CH4)","Manure Management","2017","FAO TIER 1","kt","104.8194"
"Emissions totals","Poland","Direct emissions (N2O)","Manure Management","2017","FAO TIER 1","kt","3.7002"
"Emissions totals","Poland","Emissions (N2O)","Manure Management","2017","FAO TIER 1","kt","5.6162"
"Emissions totals","Poland","Emissions (CH4)","Manure Management","2018","FAO TIER 1","kt","106.7332"
"Emissions totals","Poland","Direct emissions (N2O)","Manure Management","2018","FAO TIER 1","kt","3.7581"
"Emissions totals","Poland","Emissions (N2O)","Manure Management","2018","FAO TIER 1","kt","5.6676"
"Emissions totals","Poland","Emissions (CH4)","Manure Management","2019","FAO TIER 1","kt","106.6536"
"Emissions totals","Poland","Direct emissions (N2O)","Manure Management","2019","FAO TIER 1","kt","3.8136"
"Emissions totals","Poland","Emissions (N2O)","Manure Management","2019","FAO TIER 1","kt","5.7411"
"Emissions totals","Poland","Emissions (CH4)","Manure Management","2020","FAO TIER 1","kt","106.6666"
"Emissions totals","Poland","Direct emissions (N2O)","Manure Management","2020","FAO TIER 1","kt","3.8482"
"Emissions totals","Poland","Emissions (N2O)","Manure Management","2020","FAO TIER 1","kt","5.8048"
"Emissions totals","Poland","Emissions (CO2)","Drained organic soils (CO2)","2006","FAO TIER 1","kt","28599.7426"
"Emissions totals","Poland","Emissions (CO2)","Drained organic soils (CO2)","2007","FAO TIER 1","kt","28597.2223"
"Emissions totals","Poland","Emissions (CO2)","Drained organic soils (CO2)","2008","FAO TIER 1","kt","28583.9214"
"Emissions totals","Poland","Emissions (CO2)","Drained organic soils (CO2)","2009","FAO TIER 1","kt","28549.8725"
"Emissions totals","Poland","Emissions (CO2)","Drained organic soils (CO2)","2010","FAO TIER 1","kt","28548.785"
"Emissions totals","Poland","Emissions (CO2)","Drained organic soils (CO2)","2011","FAO TIER 1","kt","28552.7065"
"Emissions totals","Poland","Emissions (CO2)","Drained organic soils (CO2)","2012","FAO TIER 1","kt","28549.9077"
"Emissions totals","Poland","Emissions (CO2)","Drained organic soils (CO2)","2013","FAO TIER 1","kt","28546.0425"
"Emissions totals","Poland","Emissions (CO2)","Drained organic soils (CO2)","2014","FAO TIER 1","kt","28508.9988"
"Emissions totals","Poland","Emissions (CO2)","Drained organic soils (CO2)","2015","FAO TIER 1","kt","28508.5513"
"Emissions totals","Poland","Emissions (CO2)","Drained organic soils (CO2)","2016","FAO TIER 1","kt","28408.7875"
"Emissions totals","Poland","Emissions (CO2)","Drained organic soils (CO2)","2017","FAO TIER 1","kt","28381.8157"
"Emissions totals","Poland","Emissions (CO2)","Drained organic soils (CO2)","2018","FAO TIER 1","kt","28388.6081"
"Emissions totals","Poland","Emissions (CO2)","Drained organic soils (CO2)","2019","FAO TIER 1","kt","28323.561"
"Emissions totals","Poland","Emissions (CO2)","Drained organic soils (CO2)","2020","FAO TIER 1","kt","28327.1329"
"Emissions totals","Poland","Emissions (N2O)","Drained organic soils (N2O)","2006","FAO TIER 1","kt","20.2224"
"Emissions totals","Poland","Emissions (N2O)","Drained organic soils (N2O)","2007","FAO TIER 1","kt","20.2206"
"Emissions totals","Poland","Emissions (N2O)","Drained organic soils (N2O)","2008","FAO TIER 1","kt","20.2112"
"Emissions totals","Poland","Emissions (N2O)","Drained organic soils (N2O)","2009","FAO TIER 1","kt","20.1872"
"Emissions totals","Poland","Emissions (N2O)","Drained organic soils (N2O)","2010","FAO TIER 1","kt","20.1864"
"Emissions totals","Poland","Emissions (N2O)","Drained organic soils (N2O)","2011","FAO TIER 1","kt","20.1892"
"Emissions totals","Poland","Emissions (N2O)","Drained organic soils (N2O)","2012","FAO TIER 1","kt","20.1872"
"Emissions totals","Poland","Emissions (N2O)","Drained organic soils (N2O)","2013","FAO TIER 1","kt","20.1845"
"Emissions totals","Poland","Emissions (N2O)","Drained organic soils (N2O)","2014","FAO TIER 1","kt","20.1584"
"Emissions totals","Poland","Emissions (N2O)","Drained organic soils (N2O)","2015","FAO TIER 1","kt","20.1581"
"Emissions totals","Poland","Emissions (N2O)","Drained organic soils (N2O)","2016","FAO TIER 1","kt","20.0878"
"Emissions totals","Poland","Emissions (N2O)","Drained organic soils (N2O)","2017","FAO TIER 1","kt","20.069"
"Emissions totals","Poland","Emissions (N2O)","Drained organic soils (N2O)","2018","FAO TIER 1","kt","20.074"
"Emissions totals","Poland","Emissions (N2O)","Drained organic soils (N2O)","2019","FAO TIER 1","kt","20.0282"
"Emissions totals","Poland","Emissions (N2O)","Drained organic soils (N2O)","2020","FAO TIER 1","kt","20.0307"
"Emissions totals","Poland","Emissions (CH4)","On-farm energy use","2006","FAO TIER 1","kt","0.8622"
