Domain,Area,Element,Item,Year,Source,Unit,Value
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Net Forest conversion","2020","FAO TIER 1","kt","46.5931"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2000","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2001","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2002","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2003","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2004","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2005","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2006","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2007","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2008","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2009","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2010","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2011","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2012","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2013","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2014","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2015","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2016","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2017","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2018","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2019","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Fires in organic soils","2020","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2000","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2001","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2002","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2003","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2004","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2005","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2006","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2007","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2008","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2009","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2010","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2011","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2012","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2013","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2014","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2015","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2016","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2017","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2018","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2019","FAO TIER 1","kt","0"
"Emissions totals","Netherlands (Kingdom of the)","Emissions (CO2eq) (AR5)","Forest fires","2020","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2000","FAO TIER 1","kt","28968.9844"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2001","FAO TIER 1","kt","28922.6489"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2002","FAO TIER 1","kt","28842.3288"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2003","FAO TIER 1","kt","28740.2031"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2004","FAO TIER 1","kt","28607.2349"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2005","FAO TIER 1","kt","28600.4771"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2006","FAO TIER 1","kt","28599.7426"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2007","FAO TIER 1","kt","28597.2223"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2008","FAO TIER 1","kt","28583.9214"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2009","FAO TIER 1","kt","28549.8725"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2010","FAO TIER 1","kt","28548.785"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2011","FAO TIER 1","kt","28552.7065"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2012","FAO TIER 1","kt","28549.9077"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2013","FAO TIER 1","kt","28546.0425"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2014","FAO TIER 1","kt","28508.9988"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2015","FAO TIER 1","kt","28508.5513"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2016","FAO TIER 1","kt","28408.7875"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2017","FAO TIER 1","kt","28381.8157"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2018","FAO TIER 1","kt","28388.6081"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2019","FAO TIER 1","kt","28323.561"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2020","FAO TIER 1","kt","28327.1329"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2000","FAO TIER 1","kt","-26691.1333"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2001","FAO TIER 1","kt","-84614.5667"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2002","FAO TIER 1","kt","-84614.5667"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2003","FAO TIER 1","kt","-84614.5667"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2004","FAO TIER 1","kt","-84614.5667"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2005","FAO TIER 1","kt","-84614.5667"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2006","FAO TIER 1","kt","-84614.5667"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2007","FAO TIER 1","kt","-84614.5667"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2008","FAO TIER 1","kt","-84614.5667"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2009","FAO TIER 1","kt","-84614.5667"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2010","FAO TIER 1","kt","-84614.5667"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2011","FAO TIER 1","kt","-40078.8667"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2012","FAO TIER 1","kt","-40078.8667"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2013","FAO TIER 1","kt","-40078.8667"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2014","FAO TIER 1","kt","-40078.8667"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2015","FAO TIER 1","kt","-40078.8667"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2016","FAO TIER 1","kt","-45790.8"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2017","FAO TIER 1","kt","-45790.8"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2018","FAO TIER 1","kt","-45790.8"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2019","FAO TIER 1","kt","-45790.8"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forestland","2020","FAO TIER 1","kt","-45790.8"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2000","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2001","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2002","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2003","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2004","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2005","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2006","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2007","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2008","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2009","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2010","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2011","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2012","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2013","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2014","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2015","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2016","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2017","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2018","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2019","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Net Forest conversion","2020","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2000","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2001","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2002","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2003","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2004","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2005","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2006","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2007","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2008","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2009","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2010","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2011","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2012","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2013","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2014","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2015","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2016","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2017","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2018","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2019","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Fires in organic soils","2020","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2000","FAO TIER 1","kt","0.5607"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2001","FAO TIER 1","kt","1.705"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2002","FAO TIER 1","kt","1.951"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2003","FAO TIER 1","kt","13.5549"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2004","FAO TIER 1","kt","0.2725"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2005","FAO TIER 1","kt","1.037"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2006","FAO TIER 1","kt","0.123"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2007","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2008","FAO TIER 1","kt","0.6415"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2009","FAO TIER 1","kt","0.3955"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2010","FAO TIER 1","kt","0.791"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2011","FAO TIER 1","kt","0.123"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2012","FAO TIER 1","kt","1.705"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2013","FAO TIER 1","kt","0.123"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2014","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2015","FAO TIER 1","kt","0.5185"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2016","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2017","FAO TIER 1","kt","2.4695"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2018","FAO TIER 1","kt","0.3955"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2019","FAO TIER 1","kt","0"
"Emissions totals","Poland","Emissions (CO2eq) (AR5)","Forest fires","2020","FAO TIER 1","kt","4.816"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2000","FAO TIER 1","kt","261.6896"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2001","FAO TIER 1","kt","261.0148"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2002","FAO TIER 1","kt","261.4362"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2003","FAO TIER 1","kt","261.556"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2004","FAO TIER 1","kt","264.6352"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2005","FAO TIER 1","kt","264.0871"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2006","FAO TIER 1","kt","264.0272"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2007","FAO TIER 1","kt","263.3372"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2008","FAO TIER 1","kt","263.0622"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2009","FAO TIER 1","kt","262.495"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2010","FAO TIER 1","kt","263.5327"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2011","FAO TIER 1","kt","262.6393"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2012","FAO TIER 1","kt","262.5261"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2013","FAO TIER 1","kt","261.5223"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2014","FAO TIER 1","kt","259.7491"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2015","FAO TIER 1","kt","259.1414"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2016","FAO TIER 1","kt","253.6462"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2017","FAO TIER 1","kt","252.5988"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2018","FAO TIER 1","kt","248.9571"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2019","FAO TIER 1","kt","247.8007"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2020","FAO TIER 1","kt","247.2523"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2000","FAO TIER 1","kt","-1886.885"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2001","FAO TIER 1","kt","-164.4977"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2002","FAO TIER 1","kt","-164.4977"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2003","FAO TIER 1","kt","-164.4977"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2004","FAO TIER 1","kt","-164.4977"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2005","FAO TIER 1","kt","-164.4977"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2006","FAO TIER 1","kt","-164.4977"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2007","FAO TIER 1","kt","-164.4977"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2008","FAO TIER 1","kt","-164.4977"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2009","FAO TIER 1","kt","-164.4977"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2010","FAO TIER 1","kt","-164.4977"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2011","FAO TIER 1","kt","-1112.584"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2012","FAO TIER 1","kt","-1112.584"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2013","FAO TIER 1","kt","-1112.584"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2014","FAO TIER 1","kt","-1112.584"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2015","FAO TIER 1","kt","-1112.584"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2016","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2017","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2018","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2019","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forestland","2020","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2000","FAO TIER 1","kt","3028.6923"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2001","FAO TIER 1","kt","445.1113"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2002","FAO TIER 1","kt","445.1113"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2003","FAO TIER 1","kt","445.1113"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2004","FAO TIER 1","kt","445.1113"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2005","FAO TIER 1","kt","445.1113"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2006","FAO TIER 1","kt","445.1113"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2007","FAO TIER 1","kt","445.1113"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2008","FAO TIER 1","kt","445.1113"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2009","FAO TIER 1","kt","445.1113"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2010","FAO TIER 1","kt","445.1113"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2011","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2012","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2013","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2014","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2015","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2016","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2017","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2018","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2019","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Net Forest conversion","2020","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2000","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2001","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2002","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2003","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2004","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2005","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2006","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2007","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2008","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2009","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2010","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2011","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2012","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2013","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2014","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2015","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2016","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2017","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2018","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2019","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Fires in organic soils","2020","FAO TIER 1","kt","0"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2000","FAO TIER 1","kt","84.9245"
"Emissions totals","Portugal","Emissions (CO2eq) (AR5)","Forest fires","2001","FAO TIER 1","kt","17.5519"
