Domain,Area,Element,Item,Year,Unit,Value
"Land Use","Saint Kitts and Nevis","Share in Cropland","Land area equipped for irrigation","2012","%","0.59"
"Land Use","Saint Kitts and Nevis","Share in Cropland","Land area equipped for irrigation","2013","%","0.59"
"Land Use","Saint Kitts and Nevis","Share in Cropland","Land area equipped for irrigation","2014","%","0.59"
"Land Use","Saint Kitts and Nevis","Share in Cropland","Land area equipped for irrigation","2015","%","0.59"
"Land Use","Saint Kitts and Nevis","Share in Cropland","Land area equipped for irrigation","2016","%","0.59"
"Land Use","Saint Kitts and Nevis","Share in Cropland","Land area equipped for irrigation","2017","%","0.59"
"Land Use","Saint Kitts and Nevis","Share in Cropland","Land area equipped for irrigation","2018","%","0.59"
"Land Use","Saint Kitts and Nevis","Share in Cropland","Land area equipped for irrigation","2019","%","0.59"
"Land Use","Saint Kitts and Nevis","Share in Cropland","Land area equipped for irrigation","2020","%","0.59"
"Land Use","Saint Kitts and Nevis","Share in Cropland","Land area equipped for irrigation","2021","%","0.59"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2000","%","23.26"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2001","%","23.81"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2002","%","25.21"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2003","%","26.79"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2004","%","30"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2005","%","30.3"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2006","%","32.26"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2007","%","31.38"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2008","%","31.35"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2009","%","31.35"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2010","%","31.35"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2011","%","31.35"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2012","%","31.35"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2013","%","31.35"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2014","%","31.35"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2015","%","31.35"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2016","%","31.35"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2017","%","31.35"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2018","%","31.35"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2019","%","31.35"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2020","%","31.35"
"Land Use","Saint Lucia","Share in Cropland","Land area equipped for irrigation","2021","%","31.35"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2000","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2001","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2002","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2003","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2004","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2005","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2006","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2007","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2008","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2009","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2010","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2011","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2012","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2013","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2014","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2015","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2016","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2017","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2018","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2019","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2020","%","10"
"Land Use","Saint Vincent and the Grenadines","Share in Cropland","Land area equipped for irrigation","2021","%","10"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2000","%","28.57"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2001","%","28.57"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2002","%","28.57"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2003","%","28.57"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2004","%","29.41"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2005","%","30.3"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2006","%","30.3"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2007","%","30.3"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2008","%","30.3"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2009","%","30.3"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2010","%","31.25"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2011","%","30.3"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2012","%","29.41"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2013","%","29.41"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2014","%","27.78"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2015","%","27.78"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2016","%","25.64"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2017","%","25"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2018","%","24.39"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2019","%","24.39"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2020","%","24.39"
"Land Use","Sao Tome and Principe","Share in Cropland","Land area equipped for irrigation","2021","%","23.81"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2000","%","42.69"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2001","%","42.65"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2002","%","42.66"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2003","%","45"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2004","%","48.53"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2005","%","50.87"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2006","%","53.95"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2007","%","56.39"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2008","%","62.24"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2009","%","69.11"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2010","%","74.13"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2011","%","78.97"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2012","%","84.5"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2013","%","88.53"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2014","%","84.12"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2015","%","85.18"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2016","%","87.91"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2017","%","91.18"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2018","%","91.19"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2019","%","90.67"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2020","%","90.14"
"Land Use","Saudi Arabia","Share in Cropland","Land area equipped for irrigation","2021","%","90.15"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2000","%","3.14"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2001","%","3.56"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2002","%","3.87"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2003","%","4.02"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2004","%","3.95"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2005","%","3.78"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2006","%","4.15"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2007","%","4.13"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2008","%","3.27"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2009","%","3.26"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2010","%","3.26"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2011","%","3.57"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2012","%","3.57"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2013","%","3.56"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2014","%","3.56"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2015","%","3.22"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2016","%","3.25"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2017","%","3.22"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2018","%","3.19"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2019","%","3.16"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2020","%","3.13"
"Land Use","Senegal","Share in Cropland","Land area equipped for irrigation","2021","%","3.07"
"Land Use","Serbia","Share in Cropland","Land area equipped for irrigation","2006","%","4.16"
"Land Use","Serbia","Share in Cropland","Land area equipped for irrigation","2007","%","2.96"
"Land Use","Serbia","Share in Cropland","Land area equipped for irrigation","2008","%","3.12"
"Land Use","Serbia","Share in Cropland","Land area equipped for irrigation","2009","%","3.18"
"Land Use","Serbia","Share in Cropland","Land area equipped for irrigation","2010","%","3.09"
"Land Use","Serbia","Share in Cropland","Land area equipped for irrigation","2011","%","3.25"
"Land Use","Serbia","Share in Cropland","Land area equipped for irrigation","2012","%","3.46"
"Land Use","Serbia","Share in Cropland","Land area equipped for irrigation","2013","%","3.1"
"Land Use","Serbia","Share in Cropland","Land area equipped for irrigation","2014","%","2.79"
"Land Use","Serbia","Share in Cropland","Land area equipped for irrigation","2015","%","2.76"
"Land Use","Serbia","Share in Cropland","Land area equipped for irrigation","2016","%","2.68"
"Land Use","Serbia","Share in Cropland","Land area equipped for irrigation","2017","%","2.5"
"Land Use","Serbia","Share in Cropland","Land area equipped for irrigation","2018","%","2.44"
"Land Use","Serbia","Share in Cropland","Land area equipped for irrigation","2019","%","2.26"
"Land Use","Serbia","Share in Cropland","Land area equipped for irrigation","2020","%","2.24"
"Land Use","Serbia","Share in Cropland","Land area equipped for irrigation","2021","%","2.27"
"Land Use","Serbia and Montenegro","Share in Cropland","Land area equipped for irrigation","2000","%","1.93"
"Land Use","Serbia and Montenegro","Share in Cropland","Land area equipped for irrigation","2001","%","2.12"
"Land Use","Serbia and Montenegro","Share in Cropland","Land area equipped for irrigation","2002","%","2.34"
"Land Use","Serbia and Montenegro","Share in Cropland","Land area equipped for irrigation","2003","%","2.53"
"Land Use","Serbia and Montenegro","Share in Cropland","Land area equipped for irrigation","2004","%","2.69"
"Land Use","Serbia and Montenegro","Share in Cropland","Land area equipped for irrigation","2005","%","2.83"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2003","%","7.5"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2004","%","7.5"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2005","%","7.5"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2006","%","7.5"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2007","%","10"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2008","%","10"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2009","%","10.34"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2010","%","12.5"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2011","%","20.51"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2012","%","20"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2013","%","19.35"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2014","%","19.35"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2015","%","19.35"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2016","%","19.35"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2017","%","19.35"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2018","%","19.35"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2019","%","19.35"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2020","%","19.35"
"Land Use","Seychelles","Share in Cropland","Land area equipped for irrigation","2021","%","19.35"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2000","%","4.92"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2001","%","3.74"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2002","%","2.91"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2003","%","2.2"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2004","%","1.91"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2005","%","1.86"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2006","%","1.64"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2007","%","2.11"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2008","%","1.98"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2009","%","1.87"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2010","%","1.73"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2011","%","1.65"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2012","%","1.83"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2013","%","1.72"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2014","%","1.72"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2015","%","1.72"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2016","%","1.72"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2017","%","1.72"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2018","%","1.72"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2019","%","1.72"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2020","%","1.72"
"Land Use","Sierra Leone","Share in Cropland","Land area equipped for irrigation","2021","%","1.72"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2000","%","11.62"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2001","%","12.44"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2002","%","12.73"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2003","%","13.05"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2004","%","13.52"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2005","%","13.34"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2006","%","12.26"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2007","%","12.27"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2008","%","11.81"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2009","%","9.6"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2010","%","7.69"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2011","%","7.18"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2012","%","6.15"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2013","%","5.6"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2014","%","4.75"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2015","%","4.55"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2016","%","4.72"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2017","%","4.61"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2018","%","4.8"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2019","%","4.79"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2020","%","4.2"
"Land Use","Slovakia","Share in Cropland","Land area equipped for irrigation","2021","%","4.64"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2000","%","1.47"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2001","%","2.46"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2002","%","2.02"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2003","%","2.97"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2004","%","2.44"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2005","%","2.45"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2006","%","2.43"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2007","%","4.48"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2008","%","4.28"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2009","%","3.4"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2010","%","3.39"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2011","%","3.38"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2012","%","2.55"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2013","%","2.11"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2014","%","2.11"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2015","%","2.53"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2016","%","2.44"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2017","%","2.52"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2018","%","2.75"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2019","%","2.84"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2020","%","2.86"
"Land Use","Slovenia","Share in Cropland","Land area equipped for irrigation","2021","%","2.82"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2000","%","18.74"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2001","%","18.67"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2002","%","18.35"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2003","%","18.03"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2004","%","17.29"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2005","%","17.76"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2006","%","18.59"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2007","%","19.49"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2008","%","17.76"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2009","%","17.76"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2010","%","17.76"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2011","%","19.49"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2012","%","19.49"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2013","%","17.76"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2014","%","17.76"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2015","%","17.76"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2016","%","17.76"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2017","%","17.76"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2018","%","17.76"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2019","%","17.75"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2020","%","17.73"
"Land Use","Somalia","Share in Cropland","Land area equipped for irrigation","2021","%","17.71"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2000","%","10.55"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2001","%","10.65"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2002","%","10.68"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2003","%","10.79"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2004","%","11.07"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2005","%","11.2"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2006","%","11.74"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2007","%","11.77"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2008","%","11.61"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2009","%","11.75"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2010","%","11.86"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2011","%","12.86"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2012","%","13.45"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2013","%","13.45"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2014","%","13.45"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2015","%","13.45"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2016","%","13.45"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2017","%","13.45"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2018","%","13.45"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2019","%","13.45"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2020","%","13.45"
"Land Use","South Africa","Share in Cropland","Land area equipped for irrigation","2021","%","13.45"
"Land Use","South Sudan","Share in Cropland","Land area equipped for irrigation","2012","%","1.28"
"Land Use","South Sudan","Share in Cropland","Land area equipped for irrigation","2013","%","1.19"
"Land Use","South Sudan","Share in Cropland","Land area equipped for irrigation","2014","%","1.09"
"Land Use","South Sudan","Share in Cropland","Land area equipped for irrigation","2015","%","0.99"
"Land Use","South Sudan","Share in Cropland","Land area equipped for irrigation","2016","%","0.89"
"Land Use","South Sudan","Share in Cropland","Land area equipped for irrigation","2017","%","0.75"
"Land Use","South Sudan","Share in Cropland","Land area equipped for irrigation","2018","%","0.77"
"Land Use","South Sudan","Share in Cropland","Land area equipped for irrigation","2019","%","0.77"
"Land Use","South Sudan","Share in Cropland","Land area equipped for irrigation","2020","%","0.77"
"Land Use","South Sudan","Share in Cropland","Land area equipped for irrigation","2021","%","0.77"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2000","%","20.41"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2001","%","20.66"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2002","%","21.13"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2003","%","20.98"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2004","%","21.18"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2005","%","21.62"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2006","%","21.85"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2007","%","21.93"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2008","%","22.11"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2009","%","21.17"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2010","%","21.25"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2011","%","21.63"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2012","%","22.37"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2013","%","22.9"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2014","%","22.82"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2015","%","22.82"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2016","%","23.03"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2017","%","23.1"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2018","%","23.39"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2019","%","23.41"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2020","%","23.57"
"Land Use","Spain","Share in Cropland","Land area equipped for irrigation","2021","%","23.62"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2000","%","29.84"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2001","%","29.83"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2002","%","29.75"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2003","%","29.53"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2004","%","30.48"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2005","%","27.54"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2006","%","28.5"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2007","%","29.23"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2008","%","26.45"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2009","%","26.27"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2010","%","26.15"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2011","%","24.89"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2012","%","24.78"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2013","%","26.09"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2014","%","27.39"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2015","%","27.39"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2016","%","27.4"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2017","%","27.45"
"Land Use","Sri Lanka","Share in Cropland","Land area equipped for irrigation","2018","%","26.86"
